ComplaintID,CustomerID,DateOpened,DateClosed,Channel,Product,IssueCategory,Severity,Status,Resolution,SLA_Target_Hours,FRT_Minutes,HandleTime_Minutes,CustomerSegment,Region
CX250709475,C64594,2025-07-04 12:28:00,,Branch,Internet Banking,Session timeout,Low,Open,Partially Resolved,48,7,13,SME,Nyanza
CX250701546,C17304,2025-07-04 12:35:00,2025-07-09 02:35:00,Branch,ATM,Partial dispense,Medium,Closed,Resolved,48,15,52,SME,Coast
CX250702277,C62883,2025-07-04 12:41:00,2025-07-05 04:41:00,Facebook,Internet Banking,Session timeout,Low,Closed,Resolved,48,7,29,SME,Nyanza
CX250700283,C45020,2025-07-04 12:46:00,2025-07-04 17:46:00,App,Cards,Card blocked,Medium,Closed,Partially Resolved,24,1,12,Corporate,Coast
CX250700369,C31222,2025-07-04 12:50:00,2025-07-05 20:50:00,X,Cards,Fraud alert,Low,Closed,Resolved,48,11,41,Corporate,Rift Valley
CX250705705,C82289,2025-07-04 12:52:00,2025-07-04 20:52:00,Live Chat,Mobile Banking,Bill payment failed,High,Closed,Resolved,12,4,16,Corporate,Nairobi
CX250707765,C58174,2025-07-04 13:12:00,2025-07-05 03:12:00,WhatsApp,Cards,Declined transaction,Medium,Closed,Resolved,24,12,21,Corporate,Nyanza
CX250709494,C89485,2025-07-04 13:26:00,,App,Agent Banking,Reversal delay,Low,Open,Unresolved,72,6,28,Corporate,Eastern
CX250709609,C39807,2025-07-04 13:45:00,2025-07-07 04:45:00,Call Centre,Accounts,Charges dispute,Low,Closed,Resolved,72,4,17,Corporate,Coast
CX250710613,C26618,2025-07-04 13:49:00,2025-07-07 00:49:00,Facebook,Payments,Duplicate debit,Medium,Closed,Resolved,48,21,43,Corporate,Western
CX250707096,C82316,2025-07-04 14:13:00,,Branch,Loans,Loan balance query,Low,Open,Unresolved,96,22,23,Corporate,North Eastern
CX250709395,C47863,2025-07-04 14:23:00,2025-07-05 19:23:00,X,Loans,Top-up query,Low,Closed,Resolved,96,15,35,SME,Central
CX250706612,C81027,2025-07-04 14:32:00,2025-07-09 08:32:00,WhatsApp,Payments,Duplicate debit,Medium,Closed,Resolved,48,6,18,Retail,Rift Valley
CX250705269,C35052,2025-07-04 15:42:00,2025-07-04 18:42:00,App,Internet Banking,Session timeout,High,Closed,Resolved,12,4,19,Corporate,Central
CX250707874,C80393,2025-07-04 15:48:00,2025-07-05 19:48:00,WhatsApp,Mobile Banking,Bill payment failed,Low,Closed,Resolved,48,6,28,Retail,North Eastern
CX250703381,C61327,2025-07-04 15:53:00,2025-07-05 11:53:00,Branch,Payments,P2P failed,High,Closed,Unresolved,36,21,15,Corporate,Eastern
CX250704756,C53005,2025-07-04 16:07:00,2025-07-05 17:07:00,Branch,Cards,Fraud alert,Low,Closed,Resolved,48,22,22,SME,Eastern
CX250706418,C86281,2025-07-04 16:17:00,,Email,Internet Banking,Beneficiary issues,Medium,Open,Unresolved,24,17,24,SME,North Eastern
CX250701256,C81467,2025-07-04 16:34:00,2025-07-06 10:34:00,WhatsApp,Agent Banking,Float issues,Low,Closed,Resolved,72,5,11,Retail,Central
CX250704730,C84691,2025-07-04 16:53:00,2025-07-05 03:53:00,Facebook,Internet Banking,Session timeout,Low,Closed,Resolved,48,6,16,SME,Nyanza
CX250708631,C62642,2025-07-04 16:57:00,2025-07-07 06:57:00,App,Accounts,Charges dispute,Low,Closed,Resolved,72,4,13,Retail,Western
CX250708449,C36287,2025-07-04 17:47:00,2025-07-06 23:47:00,WhatsApp,Cards,Chargeback dispute,Medium,Closed,Resolved,24,11,20,SME,Nairobi
CX250704225,C87125,2025-07-04 17:48:00,2025-07-05 10:48:00,Call Centre,Mobile Banking,Bill payment failed,Medium,Closed,Resolved,24,3,25,Retail,Rift Valley
CX250704068,C13510,2025-07-04 17:55:00,2025-07-09 09:55:00,X,Accounts,Charges dispute,Medium,Closed,Resolved,48,8,16,Corporate,Nyanza
CX250706624,C28167,2025-07-04 18:55:00,2025-07-05 08:55:00,X,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,18,13,Retail,Coast
CX250711736,C34858,2025-07-04 19:14:00,2025-07-05 06:14:00,Email,Mobile Banking,Bill payment failed,Medium,Closed,Resolved,24,69,24,SME,North Eastern
CX250702209,C37055,2025-07-04 19:23:00,2025-07-05 08:23:00,Email,Payments,P2P failed,Low,Closed,Resolved,72,69,18,Corporate,Rift Valley
CX250709758,C87818,2025-07-04 19:24:00,2025-07-07 17:24:00,Live Chat,Payments,Settlement delay,Low,Closed,Resolved,72,3,25,Corporate,Coast
CX250707441,C12234,2025-07-04 19:41:00,,Branch,Agent Banking,Wrong posting,Low,Open,Unresolved,72,14,21,Retail,Nyanza
CX250703130,C10663,2025-07-04 19:52:00,2025-07-05 01:52:00,Facebook,Internet Banking,Token/OTP issues,Low,Closed,Partially Resolved,48,13,14,SME,North Eastern
CX250711391,C20329,2025-07-05 08:46:00,2025-07-11 05:46:00,Facebook,Loans,Reschedule request,Low,Closed,Resolved,96,28,29,Retail,Nyanza
CX250700018,C11862,2025-07-05 09:20:00,2025-07-11 15:20:00,App,Loans,Interest dispute,Low,Closed,Resolved,96,3,37,Retail,North Eastern
CX250706879,C82074,2025-07-05 09:30:00,2025-07-05 15:30:00,Email,Internet Banking,Session timeout,Medium,Closed,Resolved,24,31,27,SME,North Eastern
CX250708768,C75035,2025-07-05 09:32:00,,Email,Mobile Banking,Bill payment failed,Low,Escalated,Unresolved,48,46,19,SME,Central
CX250702482,C53997,2025-07-05 09:39:00,2025-07-05 17:39:00,Branch,Cards,Card blocked,Low,Closed,Resolved,48,9,33,Corporate,Rift Valley
CX250711170,C22882,2025-07-05 09:46:00,2025-07-07 03:46:00,Facebook,ATM,Card retained,Low,Closed,Unresolved,72,15,15,Corporate,Nyanza
CX250705097,C73667,2025-07-05 10:28:00,2025-07-07 13:28:00,Email,ATM,Partial dispense,Medium,Closed,Resolved,48,72,38,Corporate,Nyanza
CX250702387,C87500,2025-07-05 10:31:00,2025-07-05 23:31:00,WhatsApp,Internet Banking,Beneficiary issues,Low,Closed,Partially Resolved,48,3,23,SME,Coast
CX250702853,C69835,2025-07-05 10:33:00,2025-07-05 16:33:00,WhatsApp,Mobile Banking,Login failure,Medium,Closed,Resolved,24,11,10,Corporate,Western
CX250704137,C61960,2025-07-05 10:37:00,2025-07-07 13:37:00,App,Agent Banking,Reversal delay,Low,Closed,Resolved,72,3,15,Corporate,Central
CX250708723,C10172,2025-07-05 10:37:00,2025-07-05 21:37:00,X,Accounts,Statement request,Low,Closed,Resolved,72,26,21,SME,Nyanza
CX250700180,C12119,2025-07-05 10:49:00,2025-07-05 23:49:00,Call Centre,Agent Banking,Cash-out failed,Low,Closed,Resolved,72,7,32,Corporate,Western
CX250703726,C20832,2025-07-05 10:52:00,2025-07-05 18:52:00,App,Agent Banking,Service unavailable,High,Closed,Resolved,36,3,25,Retail,Coast
CX250710975,C64262,2025-07-05 10:55:00,2025-07-07 23:55:00,App,Accounts,Account blocked,Low,Escalated,Unresolved,72,2,16,Corporate,Western
CX250702129,C55209,2025-07-05 11:01:00,2025-07-06 08:01:00,Facebook,Payments,Merchant payment failed,Medium,Closed,Unresolved,48,40,15,SME,Nyanza
CX250701503,C69547,2025-07-05 11:18:00,2025-07-08 02:18:00,Facebook,Agent Banking,Reversal delay,Low,Closed,Resolved,72,48,15,Corporate,Rift Valley
CX250704218,C95824,2025-07-05 11:26:00,2025-07-08 13:26:00,Facebook,ATM,Partial dispense,Low,Closed,Resolved,72,12,21,Corporate,North Eastern
CX250707551,C99276,2025-07-05 11:33:00,2025-07-07 16:33:00,X,Payments,Duplicate debit,Low,Escalated,Unresolved,72,38,24,Corporate,North Eastern
CX250708992,C44453,2025-07-05 11:47:00,2025-07-05 15:47:00,Branch,Internet Banking,Token/OTP issues,Low,Closed,Resolved,48,19,19,SME,North Eastern
CX250703725,C82197,2025-07-05 11:49:00,2025-07-06 18:49:00,X,Payments,P2P failed,Low,Closed,Resolved,72,21,20,Corporate,Eastern
CX250709554,C12405,2025-07-05 11:51:00,2025-07-06 23:51:00,X,Agent Banking,Service unavailable,Low,Closed,Resolved,72,9,27,Corporate,Coast
CX250703800,C87657,2025-07-05 12:10:00,2025-07-08 01:10:00,Facebook,Payments,Settlement delay,Low,Closed,Resolved,72,14,27,SME,Nyanza
CX250702833,C85937,2025-07-05 12:17:00,,App,Internet Banking,Login failure,Medium,Open,Unresolved,24,5,19,Retail,Nyanza
CX250703509,C39759,2025-07-05 12:21:00,2025-07-07 17:21:00,X,ATM,Cash not dispensed,Low,Closed,Unresolved,72,4,22,SME,Central
CX250706113,C24677,2025-07-05 12:31:00,2025-07-05 14:31:00,Call Centre,Cards,PIN reset,Medium,Closed,Resolved,24,6,15,Retail,Rift Valley
CX250711238,C98451,2025-07-05 12:35:00,2025-07-08 01:35:00,Facebook,Accounts,KYC update,Low,Closed,Resolved,72,12,15,Retail,Western
CX250707494,C92682,2025-07-05 12:55:00,2025-07-05 16:55:00,Live Chat,Internet Banking,Token/OTP issues,Low,Closed,Resolved,48,2,20,Corporate,Nyanza
CX250704876,C63375,2025-07-05 12:58:00,2025-07-05 20:58:00,Call Centre,Accounts,Statement request,Medium,Closed,Resolved,48,7,21,Corporate,Western
CX250708044,C40220,2025-07-05 13:36:00,2025-07-06 07:36:00,X,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,9,19,Retail,Nairobi
CX250703003,C56472,2025-07-05 13:42:00,2025-07-07 08:42:00,Facebook,Loans,Top-up query,Medium,Closed,Resolved,72,22,25,Corporate,Nyanza
CX250708988,C88441,2025-07-05 13:47:00,,WhatsApp,Internet Banking,Session timeout,Low,Open,Unresolved,48,12,21,SME,Nairobi
CX250702327,C63848,2025-07-05 14:01:00,2025-07-07 04:01:00,Branch,Accounts,Charges dispute,Medium,Closed,Resolved,48,10,15,SME,North Eastern
CX250710544,C16014,2025-07-05 14:09:00,2025-07-10 18:09:00,X,Payments,Settlement delay,Low,Closed,Resolved,72,9,15,Retail,Nyanza
CX250705473,C40441,2025-07-05 14:36:00,2025-07-05 18:36:00,App,Internet Banking,Session timeout,Medium,Closed,Resolved,24,4,37,SME,Nyanza
CX250711271,C59752,2025-07-05 14:40:00,2025-07-07 10:40:00,Email,Cards,Fraud alert,Low,Closed,Resolved,48,61,11,SME,Eastern
CX250700837,C86439,2025-07-05 14:43:00,2025-07-06 23:43:00,WhatsApp,ATM,Cash not dispensed,Medium,Closed,Resolved,48,3,26,Corporate,Nyanza
CX250708275,C18852,2025-07-05 14:58:00,2025-07-06 15:58:00,Email,Internet Banking,Transfer failed,Low,Open,Unresolved,48,269,16,Corporate,Coast
CX250709788,C81768,2025-07-05 15:14:00,2025-07-08 06:14:00,Facebook,ATM,Card retained,Low,Closed,Unresolved,72,18,26,Retail,Central
CX250711490,C80373,2025-07-05 15:35:00,2025-07-07 19:35:00,Call Centre,Loans,Interest dispute,Medium,Closed,Resolved,72,11,36,Retail,Nairobi
CX250703111,C72714,2025-07-05 15:43:00,,WhatsApp,ATM,ATM downtime,Low,Escalated,Unresolved,72,14,13,Corporate,Western
CX250708251,C92865,2025-07-05 16:10:00,2025-07-06 08:10:00,Live Chat,Payments,P2P failed,Medium,Closed,Resolved,48,5,17,Corporate,Nairobi
CX250705025,C86046,2025-07-05 16:12:00,2025-07-06 13:12:00,X,Loans,Loan balance query,Low,Open,Unresolved,96,31,11,Retail,North Eastern
CX250707915,C88824,2025-07-05 16:52:00,2025-07-06 08:52:00,X,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,4,15,Retail,Rift Valley
CX250700044,C73478,2025-07-05 17:01:00,2025-07-07 23:01:00,App,Payments,Duplicate debit,Medium,Closed,Resolved,48,2,20,SME,Central
CX250706629,C85912,2025-07-05 17:22:00,2025-07-05 21:22:00,Facebook,ATM,ATM downtime,Medium,Open,Unresolved,48,23,30,Retail,Central
CX250700452,C69212,2025-07-05 17:23:00,2025-07-06 12:23:00,Live Chat,Payments,Merchant payment failed,Low,Open,Unresolved,72,5,20,Corporate,Western
CX250700372,C81865,2025-07-05 17:30:00,2025-07-08 12:30:00,Live Chat,Payments,Duplicate debit,Low,Closed,Resolved,72,2,21,Retail,Rift Valley
CX250710492,C30072,2025-07-05 17:35:00,2025-07-05 23:35:00,App,Internet Banking,Token/OTP issues,Low,Closed,Partially Resolved,48,2,17,Corporate,Eastern
CX250702069,C84803,2025-07-05 17:47:00,,Facebook,Mobile Banking,Login failure,High,Open,Partially Resolved,12,41,19,Retail,Rift Valley
CX250709321,C50617,2025-07-05 17:54:00,2025-07-06 15:54:00,WhatsApp,Mobile Banking,Bill payment failed,Medium,Closed,Partially Resolved,24,17,17,SME,Coast
CX250703963,C72317,2025-07-05 18:16:00,2025-07-09 08:16:00,App,Payments,Settlement delay,Low,Closed,Resolved,72,2,25,Corporate,Coast
CX250703668,C96645,2025-07-05 18:36:00,2025-07-05 22:36:00,Call Centre,Internet Banking,Session timeout,Low,Closed,Resolved,48,8,29,SME,Nairobi
CX250708769,C32840,2025-07-05 19:12:00,2025-07-06 02:12:00,Call Centre,Cards,Declined transaction,Medium,Closed,Resolved,24,5,22,Retail,Western
CX250704351,C99820,2025-07-05 19:36:00,2025-07-06 15:36:00,X,Internet Banking,Beneficiary issues,Low,Closed,Resolved,48,8,26,SME,Central
CX250709749,C85325,2025-07-05 19:44:00,,Facebook,Payments,Reversal delay,Medium,Escalated,Unresolved,48,17,34,Corporate,Rift Valley
CX250710657,C13077,2025-07-05 19:47:00,2025-07-06 06:47:00,X,Payments,P2P failed,Medium,Closed,Unresolved,48,39,16,Retail,Central
CX250701162,C58840,2025-07-05 19:48:00,2025-07-06 08:48:00,Facebook,Payments,Merchant payment failed,Medium,Closed,Resolved,48,8,36,Retail,Nyanza
CX250709240,C30104,2025-07-06 08:35:00,2025-07-09 10:35:00,Branch,ATM,Partial dispense,Medium,Closed,Partially Resolved,48,11,22,SME,Coast
CX250704574,C82653,2025-07-06 08:45:00,2025-07-07 03:45:00,Branch,Internet Banking,Beneficiary issues,Low,Closed,Unresolved,48,19,9,Corporate,Nairobi
CX250702549,C62829,2025-07-06 09:37:00,2025-07-06 22:37:00,X,Accounts,Statement request,Low,Closed,Resolved,72,22,13,Corporate,Nyanza
CX250704712,C96396,2025-07-06 10:34:00,2025-07-06 16:34:00,WhatsApp,Agent Banking,Service unavailable,Medium,Closed,Resolved,48,11,38,SME,Central
CX250703168,C97251,2025-07-06 10:42:00,2025-07-07 10:42:00,Live Chat,ATM,Card retained,Low,Escalated,Unresolved,72,6,11,SME,North Eastern
CX250702672,C19527,2025-07-06 11:04:00,2025-07-09 21:04:00,Facebook,ATM,Cash not dispensed,Medium,Closed,Resolved,48,26,15,Corporate,Eastern
CX250709167,C59306,2025-07-06 11:24:00,2025-07-06 14:24:00,App,Mobile Banking,OTP not received,Low,Closed,Resolved,48,3,16,Retail,Nyanza
CX250710453,C75036,2025-07-06 11:39:00,2025-07-06 19:39:00,Live Chat,Payments,Merchant payment failed,Low,Closed,Resolved,72,4,20,SME,North Eastern
CX250702596,C56238,2025-07-06 11:49:00,2025-07-10 05:49:00,Facebook,Payments,Settlement delay,Low,Closed,Resolved,72,37,16,Corporate,Nairobi
CX250711191,C90305,2025-07-06 11:51:00,2025-07-10 16:51:00,Call Centre,Payments,Duplicate debit,Medium,Closed,Resolved,48,9,15,Corporate,Nyanza
CX250705113,C66285,2025-07-06 12:01:00,2025-07-08 13:01:00,Facebook,ATM,Cash not dispensed,Medium,Closed,Resolved,48,27,22,SME,Rift Valley
CX250701778,C43060,2025-07-06 12:01:00,2025-07-07 18:01:00,Call Centre,Agent Banking,Float issues,Low,Closed,Resolved,72,3,21,Corporate,Nairobi
CX250705000,C97651,2025-07-06 12:17:00,2025-07-08 18:17:00,X,Accounts,KYC update,High,Closed,Unresolved,36,8,14,Retail,Coast
CX250701807,C71132,2025-07-06 12:22:00,2025-07-09 07:22:00,App,Cards,Chargeback dispute,Medium,Closed,Resolved,24,1,24,SME,Coast
CX250711740,C20039,2025-07-06 12:48:00,2025-07-07 15:48:00,Facebook,ATM,Reversal delay,Medium,Closed,Resolved,48,53,17,Retail,Eastern
CX250700213,C12802,2025-07-06 12:55:00,2025-07-08 18:55:00,Facebook,Accounts,Balance discrepancy,Low,Closed,Resolved,72,11,17,Corporate,Rift Valley
CX250702898,C36157,2025-07-06 13:44:00,2025-07-06 21:44:00,Call Centre,Mobile Banking,Bill payment failed,Low,Closed,Resolved,48,6,12,Retail,Eastern
CX250709144,C39665,2025-07-06 13:45:00,,X,ATM,ATM downtime,Low,Escalated,Unresolved,72,9,20,Retail,North Eastern
CX250703149,C91838,2025-07-06 14:20:00,2025-07-09 09:20:00,WhatsApp,Payments,Settlement delay,Low,Closed,Partially Resolved,72,13,14,SME,North Eastern
CX250704362,C85598,2025-07-06 14:34:00,2025-07-07 06:34:00,WhatsApp,Loans,Top-up query,Low,Closed,Resolved,96,13,29,Corporate,Rift Valley
CX250707259,C45107,2025-07-06 14:58:00,2025-07-06 18:58:00,Facebook,Cards,Declined transaction,Medium,Open,Unresolved,24,25,19,Corporate,Eastern
CX250709639,C10845,2025-07-06 15:05:00,2025-07-07 13:05:00,Branch,Cards,Declined transaction,Low,Closed,Resolved,48,41,19,Corporate,Coast
CX250708378,C51848,2025-07-06 15:09:00,2025-07-07 18:09:00,X,Accounts,Account blocked,High,Closed,Resolved,36,18,34,SME,Nairobi
CX250705736,C86384,2025-07-06 15:19:00,2025-07-07 05:19:00,Email,Mobile Banking,OTP not received,Low,Closed,Resolved,48,79,9,Corporate,Coast
CX250702638,C80461,2025-07-06 15:23:00,2025-07-06 19:23:00,Facebook,Internet Banking,Session timeout,High,Closed,Resolved,12,13,16,SME,Central
CX250706504,C42200,2025-07-06 15:29:00,2025-07-06 18:29:00,Facebook,Cards,PIN reset,Low,Closed,Resolved,48,7,33,Corporate,North Eastern
CX250704538,C22447,2025-07-06 15:38:00,2025-07-07 12:38:00,Live Chat,Cards,Card blocked,Medium,Closed,Unresolved,24,1,11,Retail,Western
CX250708873,C36189,2025-07-06 16:37:00,2025-07-10 04:37:00,App,ATM,Partial dispense,Low,Closed,Resolved,72,2,21,Corporate,Nyanza
CX250706159,C95110,2025-07-06 16:42:00,2025-07-07 08:42:00,WhatsApp,Mobile Banking,Transfer failed,Low,Closed,Resolved,48,9,32,Retail,Central
CX250700355,C14563,2025-07-06 16:44:00,2025-07-07 16:44:00,X,Loans,Top-up query,Low,Closed,Resolved,96,20,24,SME,Western
CX250705399,C90267,2025-07-06 16:48:00,2025-07-14 13:48:00,Branch,Loans,Interest dispute,Low,Closed,Resolved,96,17,21,Retail,North Eastern
CX250708014,C56907,2025-07-06 16:52:00,,WhatsApp,Payments,Merchant payment failed,Low,Escalated,Unresolved,72,12,13,Corporate,Rift Valley
CX250703505,C95694,2025-07-06 17:06:00,2025-07-07 02:06:00,Live Chat,Accounts,Statement request,Medium,Closed,Resolved,48,6,13,Corporate,Western
CX250709978,C33189,2025-07-06 17:44:00,2025-07-18 17:44:00,X,Loans,Interest dispute,Low,Closed,Partially Resolved,96,16,27,Corporate,Nyanza
CX250703855,C88992,2025-07-06 17:50:00,2025-07-06 22:50:00,WhatsApp,Accounts,Statement request,High,Closed,Partially Resolved,36,11,26,Retail,Eastern
CX250704331,C91211,2025-07-06 17:55:00,2025-07-06 21:55:00,Email,Cards,PIN reset,Medium,Closed,Resolved,24,49,26,Retail,Nyanza
CX250707699,C27920,2025-07-06 17:59:00,2025-07-09 20:59:00,Email,Loans,Reschedule request,Low,Closed,Resolved,96,58,26,SME,Central
CX250705531,C23339,2025-07-06 18:13:00,2025-07-07 08:13:00,Call Centre,Payments,P2P failed,Medium,Closed,Resolved,48,7,24,Retail,Western
CX250702176,C22750,2025-07-06 18:23:00,2025-07-09 04:23:00,App,Accounts,Charges dispute,Low,Escalated,Unresolved,72,3,16,Corporate,Nyanza
CX250704954,C15340,2025-07-06 18:30:00,,Email,Agent Banking,Float issues,High,Open,Unresolved,36,106,24,Retail,Rift Valley
CX250708504,C77491,2025-07-06 18:39:00,2025-07-07 06:39:00,WhatsApp,Accounts,Statement request,Low,Closed,Unresolved,72,17,35,Corporate,Central
CX250708107,C53853,2025-07-06 18:49:00,2025-07-08 12:49:00,Email,Agent Banking,Float issues,Low,Closed,Resolved,72,43,15,Retail,Nairobi
CX250704447,C28330,2025-07-07 08:03:00,2025-07-07 11:03:00,App,Cards,PIN reset,Medium,Closed,Resolved,24,2,12,Corporate,North Eastern
CX250709397,C38702,2025-07-07 09:08:00,2025-07-08 00:08:00,Live Chat,Mobile Banking,Bill payment failed,Low,Escalated,Unresolved,48,3,18,Corporate,Rift Valley
CX250707885,C63139,2025-07-07 09:12:00,2025-07-12 16:12:00,Call Centre,Accounts,KYC update,Low,Closed,Unresolved,72,5,11,Retail,Western
CX250707432,C92282,2025-07-07 09:17:00,2025-07-08 07:17:00,X,Payments,Reversal delay,High,Closed,Resolved,36,16,20,Retail,Nairobi
CX250708804,C60885,2025-07-07 10:12:00,2025-07-08 14:12:00,WhatsApp,Loans,Loan balance query,Medium,Closed,Resolved,72,20,25,Retail,Nyanza
CX250705442,C59965,2025-07-07 10:22:00,2025-07-08 02:22:00,App,Agent Banking,Float issues,Medium,Closed,Resolved,48,6,27,SME,Central
CX250702899,C61884,2025-07-07 10:55:00,2025-07-09 18:55:00,Facebook,ATM,Cash not dispensed,Medium,Closed,Resolved,48,28,17,Retail,Western
CX250710073,C27769,2025-07-07 11:01:00,2025-07-07 17:01:00,WhatsApp,Internet Banking,Session timeout,Medium,Closed,Resolved,24,7,25,Corporate,Central
CX250701931,C73858,2025-07-07 11:55:00,2025-07-07 16:55:00,Facebook,Payments,Merchant payment failed,Low,Closed,Resolved,72,21,20,Retail,Nairobi
CX250703975,C79081,2025-07-07 12:35:00,,Live Chat,Internet Banking,Login failure,Low,Escalated,Unresolved,48,2,17,SME,Central
CX250711686,C42428,2025-07-07 12:35:00,2025-07-08 02:35:00,App,Accounts,Account blocked,Medium,Closed,Resolved,48,2,28,SME,North Eastern
CX250703063,C41596,2025-07-07 12:37:00,2025-07-07 22:37:00,X,Internet Banking,Transfer failed,Low,Closed,Partially Resolved,48,11,20,Corporate,Western
CX250703270,C63439,2025-07-07 12:39:00,2025-07-08 01:39:00,Call Centre,Loans,Loan balance query,Low,Closed,Resolved,96,3,25,Corporate,Coast
CX250703619,C84799,2025-07-07 12:41:00,2025-07-08 02:41:00,Branch,Accounts,Account blocked,High,Escalated,Unresolved,36,10,20,Retail,North Eastern
CX250708604,C81324,2025-07-07 12:47:00,,WhatsApp,Loans,Loan balance query,Medium,Open,Partially Resolved,72,15,15,Corporate,Eastern
CX250706830,C18638,2025-07-07 12:47:00,2025-07-07 22:47:00,App,Internet Banking,Transfer failed,High,Escalated,Unresolved,12,3,15,SME,Coast
CX250710097,C32302,2025-07-07 13:07:00,2025-07-08 06:07:00,App,Loans,Top-up query,Low,Closed,Resolved,96,4,17,SME,Western
CX250710838,C87753,2025-07-07 13:48:00,2025-07-09 14:48:00,App,ATM,Card retained,Medium,Closed,Resolved,48,3,24,Retail,Central
CX250710148,C25247,2025-07-07 14:06:00,2025-07-08 15:06:00,Facebook,Mobile Banking,Bill payment failed,Medium,Closed,Resolved,24,24,15,Corporate,Coast
CX250701399,C72102,2025-07-07 14:14:00,2025-07-07 23:14:00,WhatsApp,Internet Banking,Login failure,Medium,Closed,Resolved,24,7,13,SME,Rift Valley
CX250708509,C75963,2025-07-07 14:48:00,2025-07-09 03:48:00,X,Loans,Repayment not reflecting,High,Closed,Resolved,60,18,21,Corporate,Western
CX250708168,C59466,2025-07-07 14:51:00,2025-07-08 23:51:00,Live Chat,Payments,Merchant payment failed,Low,Closed,Resolved,72,2,20,Retail,Nyanza
